Date,Close,Variacao_%
2020-11-05 00:00:00-03:00,5.892282485961914,0.8620567220165354
2020-11-06 00:00:00-03:00,5.850810527801514,-0.7038351989947067
2020-11-09 00:00:00-03:00,6.4018235206604,9.417720677171438
2020-11-10 00:00:00-03:00,6.837299823760986,6.802379067388964
2020-11-11 00:00:00-03:00,6.778051376342773,-0.8665474521434957
2020-11-12 00:00:00-03:00,6.490695953369141,-4.239499039157191
2020-11-13 00:00:00-03:00,6.703990936279297,3.286165065233737
2020-11-16 00:00:00-03:00,6.899511337280273,2.916477704987619
2020-11-17 00:00:00-03:00,7.018009662628174,1.7174886677497891
2020-11-18 00:00:00-03:00,6.976534843444824,-0.5909769461305836
2020-11-19 00:00:00-03:00,7.056520462036133,1.1464949346087439
2020-11-23 00:00:00-03:00,7.435712337493896,5.373638147835091
2020-11-24 00:00:00-03:00,7.767506599426269,4.462171838726614
2020-11-25 00:00:00-03:00,7.776392459869385,0.11439784864517577
2020-11-26 00:00:00-03:00,7.649006366729736,-1.6381129655818283
2020-11-27 00:00:00-03:00,7.55420970916748,-1.2393329671496423
2020-11-30 00:00:00-03:00,7.37646484375,-2.3529246904778867
2020-12-01 00:00:00-03:00,7.583835601806641,2.81124851062422
2020-12-02 00:00:00-03:00,7.675670623779297,1.2109310749138569
2020-12-03 00:00:00-03:00,7.891927719116211,2.817435842894911
2020-12-04 00:00:00-03:00,8.155584335327148,3.3408392169164802
2020-12-07 00:00:00-03:00,7.9985737800598145,-1.9251907504311938
2020-12-08 00:00:00-03:00,7.897852420806885,-1.259241485076057
2020-12-09 00:00:00-03:00,7.980802536010742,1.0502869740301124
2020-12-10 00:00:00-03:00,8.241494178771973,3.266484060781427
2020-12-11 00:00:00-03:00,8.16743278503418,-0.8986403694679179
2020-12-14 00:00:00-03:00,8.182247161865234,0.181383516962641
2020-12-15 00:00:00-03:00,8.250382423400879,0.8327206473693449
2020-12-16 00:00:00-03:00,8.351103782653809,1.2208083708610928
2020-12-17 00:00:00-03:00,8.36591625213623,0.1773713974575264
2020-12-18 00:00:00-03:00,8.324442863464355,-0.4957423361880431
2020-12-21 00:00:00-03:00,8.004499435424805,-3.8434215152556295
2020-12-22 00:00:00-03:00,8.081522941589355,0.962252627861715
2020-12-23 00:00:00-03:00,8.280006408691406,2.45601563636737
2020-12-28 00:00:00-03:00,8.348142623901367,0.8229005129565925
2020-12-29 00:00:00-03:00,8.37480640411377,0.31939775604770126
2020-12-30 00:00:00-03:00,8.395540237426758,0.24757388186076312
2021-01-04 00:00:00-03:00,8.564399719238281,2.011299773881836
2021-01-05 00:00:00-03:00,8.899154663085938,3.90867959018415
2021-01-06 00:00:00-03:00,8.91693115234375,0.1997548074037958
2021-01-07 00:00:00-03:00,9.183550834655762,2.9900385879051194
2021-01-08 00:00:00-03:00,9.21909999847412,0.3870960640214083
2021-01-11 00:00:00-03:00,9.142075538635254,-0.8354878442756175
2021-01-12 00:00:00-03:00,9.07394027709961,-0.7452931366372817
2021-01-13 00:00:00-03:00,8.635499954223633,-4.831862559008593
2021-01-14 00:00:00-03:00,8.724371910095215,1.0291466196825638
2021-01-15 00:00:00-03:00,8.330368041992188,-4.516128750163828
2021-01-18 00:00:00-03:00,8.315555572509766,-0.17781290583746
2021-01-19 00:00:00-03:00,8.499228477478027,2.2087869339177058
2021-01-20 00:00:00-03:00,8.357029914855957,-1.673076126837636
2021-01-21 00:00:00-03:00,8.161508560180664,-2.3396033838256614
2021-01-22 00:00:00-03:00,8.025238037109375,-1.6696732236015976
2021-01-26 00:00:00-03:00,7.9985737800598145,-0.3322550300223215
2021-01-27 00:00:00-03:00,8.117071151733398,1.4814812606841699
2021-01-28 00:00:00-03:00,8.22372055053711,1.3138901558222171
2021-01-29 00:00:00-03:00,7.906739234924316,-3.8544757651339467
