Date,Ativo,Modelo,Real,Pred_Base,Pred_SeqOnly,Pred_ResidualOnly,Pred_Hibrido,ErroAbs_Base,ErroAbs_Hibrido,Hybrid_Better,Event_Day,Year,Deterioracao_Abs
2025-05-16,EXXO34,AUTOENCODER,75.51296997070312,75.9142053058797,76.63872500161575,75.97676580136991,77.25924316115454,0.4012353351765796,1.7462731904514186,False,False,2025,1.345037855274839
2025-01-13,EXXO34,AUTOENCODER,80.87035369873047,80.93436264775266,80.65305619921348,80.21870200870994,79.49506110186753,0.0640089490221953,1.375292596862934,False,False,2025,1.3112836478407386
2022-11-04,EXXO34,AUTOENCODER,64.71961975097656,64.76499997150756,65.42849530548371,65.44784469232661,66.0642239198199,0.0453802205310012,1.3446041688433326,False,True,2022,1.2992239483123313
2025-03-10,EXXO34,AUTOENCODER,80.14796447753906,78.62011973185633,78.49867716169616,77.82203504628283,77.33648923141997,1.527844745682728,2.8114752461190875,False,True,2025,1.2836305004363595
2022-03-14,EXXO34,AUTOENCODER,46.82149887084961,46.7050365994989,46.28369265332947,48.1615831993677,48.186555377519895,0.1164622713507128,1.365056506670285,False,True,2022,1.2485942353195723
2022-12-14,EXXO34,AUTOENCODER,64.98502349853516,65.05330132490246,65.70761875070362,65.6111056309423,66.28109083947335,0.0682778263673071,1.296067340938194,False,True,2022,1.2277895145708868
2024-09-30,EXXO34,AUTOENCODER,77.12796020507812,77.007669115054,76.93236225995739,76.40327176391672,75.79436746233446,0.1202910900241249,1.3335927427436616,False,False,2024,1.2133016527195366
2023-01-25,EXXO34,AUTOENCODER,66.19683074951172,66.83492093084385,67.1970458801263,67.37622647678583,68.0429947023502,0.6380901813321316,1.8461639528384808,False,True,2023,1.2080737715063492
2021-04-07,EXXO34,AUTOENCODER,34.08298110961914,34.1416323292876,34.170421897098784,33.23903720438241,32.85586444829379,0.0586512196684623,1.227116661325354,False,False,2021,1.1684654416568916
2022-09-08,EXXO34,AUTOENCODER,56.37047576904297,56.77468807939721,56.861527665194366,57.1467698853334,57.94231031207372,0.4042123103542394,1.5718345430307537,False,False,2022,1.1676222326765142
2022-06-29,EXXO34,AUTOENCODER,51.652286529541016,51.58232281540353,51.00062773291858,53.69997955591036,52.87630246876002,0.0699637141374864,1.2240159392190009,False,True,2022,1.1540522250815144
2026-01-05,EXXO34,AUTOENCODER,84.33999633789062,83.80705722420873,83.10489407854806,82.77048341401753,82.66742849821054,0.5329391136818913,1.6725678396800845,False,True,2026,1.1396287259981932
2021-11-03,EXXO34,AUTOENCODER,39.05603790283203,39.902087160139416,39.896622637807184,40.96336580175735,40.957664966862566,0.846049257307385,1.901627064030535,False,True,2021,1.05557780672315
2024-06-19,EXXO34,AUTOENCODER,72.4503173828125,72.2386648796014,72.03135245545539,71.9069675635607,71.18679876630735,0.2116525032110985,1.2635186165051522,False,False,2024,1.0518661132940537
2021-03-16,EXXO34,AUTOENCODER,35.45142364501953,36.06847449363602,36.08374385129521,37.259497661591176,37.11719459074204,0.6170508486164863,1.6657709457225067,False,True,2021,1.0487200971060204
2023-09-18,EXXO34,AUTOENCODER,67.41499328613281,67.10080950856411,66.30033229162133,67.45751215907354,66.05431675894692,0.3141837775687008,1.3606765271858876,False,True,2023,1.0464927496171867
2024-04-23,EXXO34,AUTOENCODER,74.18016052246094,74.07644541169805,74.9023339178733,74.98024868587157,75.32896339474394,0.1037151107628915,1.1488028722829997,False,True,2024,1.0450877615201082
2021-02-11,EXXO34,AUTOENCODER,28.37903594970703,28.22610291536239,28.35411414122624,29.65897458361379,29.574060694430106,0.1529330343446417,1.1950247447230709,False,True,2021,1.042091710378429
2025-12-17,EXXO34,AUTOENCODER,81.0,80.94049726798221,81.50208342553147,79.01134598965348,79.90202076202476,0.0595027320177905,1.0979792379752382,False,True,2025,1.0384765059574477
2023-11-28,EXXO34,AUTOENCODER,60.16350173950195,60.56134303995936,61.06150266349872,60.89945993505155,61.57815256256496,0.3978413004574008,1.4146508230630062,False,True,2023,1.0168095226056053
2023-04-12,EXXO34,AUTOENCODER,66.61621856689453,66.63410369907399,67.07434910860084,67.670606308367,67.62933291173648,0.0178851321794581,1.0131143448419522,False,True,2023,0.9952292126624941
2023-11-21,EXXO34,AUTOENCODER,60.91542816162109,60.88161510340672,60.83016133227944,60.379368273227975,59.88913181168801,0.0338130582143705,1.0262963499330766,False,False,2023,0.9924832917187061
2025-06-23,EXXO34,AUTOENCODER,75.90789794921875,76.21416192176287,75.52508953484939,78.29373905275799,77.20426234125007,0.3062639725441158,1.2963643920313217,False,True,2025,0.9901004194872058
2023-03-21,EXXO34,AUTOENCODER,65.30180358886719,64.3483256274219,64.8653256764309,62.526562769330376,63.36447844121589,0.9534779614452872,1.9373251476513005,False,True,2023,0.9838471862060133
2023-01-17,EXXO34,AUTOENCODER,66.47434997558594,66.76097012197079,67.31442945729314,66.8274297380366,67.73381347584353,0.2866201463848483,1.2594635002575956,False,True,2023,0.9728433538727472
2022-05-31,EXXO34,AUTOENCODER,51.57051849365234,51.19777396573272,51.79918487323479,52.309191965290985,52.91297962383282,0.3727445279196146,1.3424611301804816,False,True,2022,0.969716602260867
2024-04-24,EXXO34,AUTOENCODER,74.75489807128906,74.19193518395889,73.76386930592491,74.2453837671391,73.2238939852071,0.5629628873301726,1.531004086081964,False,False,2024,0.9680411987517914
2021-04-06,EXXO34,AUTOENCODER,33.74620056152344,34.136230355040055,34.47426159293081,34.396604154857066,35.08180929380188,0.3900297935166179,1.335608732278445,False,True,2021,0.945578938761827
2025-08-19,EXXO34,AUTOENCODER,73.15170288085938,72.87010252650862,72.22159750039849,72.06319100838427,71.93028926553566,0.2816003543507577,1.221413615323712,False,True,2025,0.9398132609729544
2022-12-13,EXXO34,AUTOENCODER,65.89156341552734,65.2499290599302,65.29854990369482,64.57568577161025,64.31063807943875,0.641634355597148,1.5809253360885975,False,True,2022,0.9392909804914495
2021-03-31,EXXO34,AUTOENCODER,33.71210479736328,34.12947530749125,34.04161544604952,35.036216849338786,35.0641021140396,0.4173705101279665,1.351997316676318,False,True,2021,0.9346268065483514
2025-07-03,EXXO34,AUTOENCODER,75.07852172851562,75.5401121398886,75.27722603793876,74.44792341351997,73.70101263555502,0.4615904113729812,1.377509092960608,False,False,2025,0.9159186815876268
2023-10-20,EXXO34,AUTOENCODER,65.93033599853516,65.80289619458244,65.36680713432106,67.06047384831237,66.96723406925666,0.1274398039527113,1.036898070721506,False,True,2023,0.9094582667687948
2026-01-06,EXXO34,AUTOENCODER,81.72000122070312,84.08805791517739,84.04020691643731,84.56507513794784,84.9937938814164,2.3680566944742623,3.273792660713269,False,True,2026,0.9057359662390065
2022-06-15,EXXO34,AUTOENCODER,54.205379486083984,54.3028437257114,53.851823718368365,55.695603517261134,55.207895820915,0.0974642396274134,1.0025163348310144,False,True,2022,0.9050520952036011
2022-02-09,EXXO34,AUTOENCODER,46.36726760864258,46.54915326813199,46.957960129944496,47.01701902880801,47.45015888779848,0.18188565948941,1.082891279155902,False,True,2022,0.901005619666492
2021-11-16,EXXO34,AUTOENCODER,39.86397171020508,40.22717688686629,40.22717688686629,38.77210424152688,38.60317474567891,0.3632051766612107,1.2607969645261647,False,False,2021,0.897591787864954
2022-09-28,EXXO34,AUTOENCODER,54.42999267578125,54.33719295546598,54.78796390908092,53.13795072683385,53.453387224288434,0.0927997203152699,0.9766054514928156,False,True,2022,0.8838057311775458
2024-06-12,EXXO34,AUTOENCODER,72.4503173828125,72.52260131397679,72.03417692639296,72.55480266199785,71.50116174753533,0.0722839311642928,0.9491556352771652,False,True,2024,0.8768717041128724
2021-05-18,EXXO34,AUTOENCODER,34.49311447143555,34.777309777854725,34.87474750290031,35.8204707866252,35.64957188674555,0.2841953064191784,1.1564574153100011,False,True,2021,0.8722621088908227
2022-11-21,EXXO34,AUTOENCODER,67.7231674194336,68.55736647504204,67.94590782151721,69.6683416599883,69.41793703409998,0.8341990556084511,1.6947696146663844,False,True,2022,0.8605705590579333
2025-05-15,EXXO34,AUTOENCODER,75.80916595458984,75.73860760622256,74.97814631099541,75.55996971151238,74.883789422684,0.0705583483672853,0.9253765319058402,False,True,2025,0.8548181835385549
2023-11-14,EXXO34,AUTOENCODER,61.581687927246094,61.42919316250829,61.38527628455786,60.94706659988315,60.57783539353289,0.1524947647378098,1.0038525337132072,False,False,2023,0.8513577689753974
2024-02-01,EXXO34,AUTOENCODER,59.56386947631836,58.90257836218939,59.59888209005288,60.50349382649887,61.06947548375396,0.6612911141289715,1.5056060074355957,False,True,2024,0.8443148933066242
2023-05-18,EXXO34,AUTOENCODER,61.56838607788086,62.084446963309176,61.69637019939471,60.909544107082624,60.23004173701147,0.5160608854283169,1.3383443408693907,False,False,2023,0.8222834554410738
2024-01-02,EXXO34,AUTOENCODER,59.868446350097656,58.8125738351967,58.71739540688343,58.03560678204278,58.01795257274566,1.055872514900955,1.8504937773519927,False,False,2024,0.7946212624510378
2021-11-04,EXXO34,AUTOENCODER,39.78026580810547,40.04222376237212,39.73456824213311,39.14813256909761,38.72564356231527,0.2619579542666486,1.054622245790199,False,True,2021,0.7926642915235504
2024-08-27,EXXO34,AUTOENCODER,78.43636322021484,78.31964716809853,77.51156875997992,78.79210423950006,77.53719256847087,0.1167160521163168,0.8991706517439724,False,True,2024,0.7824545996276555
2023-12-14,EXXO34,AUTOENCODER,59.2402572631836,58.88900119386807,59.3606587241607,58.077097634090165,58.10714957866903,0.3512560693155322,1.1331076845145702,False,True,2023,0.781851615199038
2021-05-11,EXXO34,AUTOENCODER,33.622581481933594,34.39913030469643,34.133708327691586,35.120864989196626,35.180764396341424,0.7765488227628339,1.55818291440783,False,True,2021,0.7816340916449962
2026-03-12,EXXO34,AUTOENCODER,100.47000122070312,98.41982064108196,98.9880030299903,97.36683192835449,97.6484402390387,2.05018057962117,2.821560981664419,False,True,2026,0.7713804020432491
2025-03-11,EXXO34,AUTOENCODER,77.84204864501953,78.6813008308319,78.06245291922858,79.8772499830524,79.45140787340357,0.83925218581237,1.6093592283840366,False,True,2025,0.7701070425716665
2022-02-08,EXXO34,AUTOENCODER,46.83727264404297,46.20978597384397,46.11416388929968,48.23807405970104,48.22636952741396,0.627486670199005,1.3890968833709891,False,True,2022,0.7616102131719842
2022-04-20,EXXO34,AUTOENCODER,45.76462936401367,45.7330707755857,46.22409877048289,46.11347537189906,46.555691905956806,0.0315585884279698,0.7910625419431341,False,True,2022,0.7595039535151643
2021-01-22,EXXO34,AUTOENCODER,27.71826362609864,27.157357201460137,27.012802887512496,29.26311480960045,29.03819082431339,0.5609064246385032,1.3199271982147494,False,True,2021,0.7590207735762462
2022-07-08,EXXO34,AUTOENCODER,51.33429718017578,51.22573576079918,51.71980131806875,51.9539266078327,52.1983434312612,0.1085614193765991,0.8640462510854192,False,True,2022,0.7554848317088201
2023-05-31,EXXO34,AUTOENCODER,60.75034713745117,61.8663712751324,62.65868530334049,61.49526604885994,62.62114152796086,1.1160241376812223,1.8707943905096869,False,False,2023,0.7547702528284645
2024-11-26,EXXO34,AUTOENCODER,83.80523681640625,85.96599467035776,86.49469657167666,85.67963026988033,86.72028647535815,2.160757853951509,2.915049658951901,False,False,2024,0.754291805000392
2024-06-11,EXXO34,AUTOENCODER,72.4792251586914,72.40300459663376,73.15953130251724,73.09072685773378,73.30878014564833,0.0762205620576423,0.8295549869569214,False,True,2024,0.7533344248992792
2025-09-03,EXXO34,AUTOENCODER,75.61625671386719,76.12185884698863,75.3017733738969,77.68479875621978,76.86707166666675,0.5056021331214424,1.2508149527995585,False,True,2025,0.745212819678116
2021-02-02,EXXO34,AUTOENCODER,26.19209671020508,27.234295993462247,27.493278303957176,27.928243345566205,27.971862406222797,1.0421992832571654,1.7797656960177122,False,True,2021,0.7375664127605468
2025-04-21,EXXO34,AUTOENCODER,76.16412353515625,76.54922879051571,75.94271973928329,76.26090991259406,75.05017227200722,0.3851052553594627,1.1139512631490334,False,True,2025,0.7288460077895706
2021-04-12,EXXO34,AUTOENCODER,33.972145080566406,34.06791885643688,34.45351977659209,34.435903158782466,34.791294914663005,0.0957737758704695,0.8191498340965992,False,True,2021,0.7233760582261297
2023-07-10,EXXO34,AUTOENCODER,59.913516998291016,59.8435873136238,60.12125704354135,59.185442380252525,59.12531808394096,0.0699296846672155,0.7881989143500547,False,False,2023,0.7182692296828392
2024-04-25,EXXO34,AUTOENCODER,74.71658325195312,74.27547746382163,75.0159573951482,74.79169945161789,75.86589085905527,0.4411057881314946,1.1493076071021449,False,True,2024,0.7082018189706503
2024-03-04,EXXO34,AUTOENCODER,61.8136100769043,61.87905069415183,61.87905069415183,62.57696251871509,62.58665198380822,0.0654406172475319,0.77304190690392,False,False,2024,0.7076012896563881
2022-09-30,EXXO34,AUTOENCODER,54.085933685302734,53.91360233012068,54.10945027480786,54.26284841090197,54.96292144505127,0.1723313551820524,0.8769877597485305,False,False,2022,0.704656404566478
2022-06-16,EXXO34,AUTOENCODER,54.205379486083984,54.35229732949625,54.91547269781715,54.13029046923675,55.05300287742459,0.1469178434122682,0.8476233913406048,False,False,2022,0.7007055479283366
2026-02-27,EXXO34,AUTOENCODER,98.4499969482422,97.72968360447622,98.24047390456712,95.97829468543416,97.0332013237644,0.7203133437659801,1.4167956244777995,False,True,2026,0.6964822807118194
2024-01-23,EXXO34,AUTOENCODER,57.5841178894043,57.67308747560395,57.553649698561,57.24784986647943,56.79958021079002,0.0889695861996529,0.7845376786142779,False,False,2024,0.695568092414625
2024-07-04,EXXO34,AUTOENCODER,75.52408599853516,75.89412461459847,75.69784810278072,76.63772334349895,76.58698143683435,0.3700386160633115,1.0628954382991935,False,False,2024,0.692856822235882
2022-04-11,EXXO34,AUTOENCODER,44.20405960083008,44.8806087983981,44.53936000211423,45.64191256016501,45.57129933768584,0.676549197568022,1.3672397368557654,False,True,2022,0.6906905392877434
2025-07-25,EXXO34,AUTOENCODER,76.84589385986328,77.00709641291314,77.28173431813728,75.72761899950456,76.00659072346653,0.1612025530498613,0.8393031363967509,False,True,2025,0.6781005833468896
2024-06-03,EXXO34,AUTOENCODER,71.9974365234375,71.89332548866435,71.2896111282241,73.45061859817798,72.76774932516145,0.1041110347731546,0.7703128017239464,False,True,2024,0.6662017669507918
2024-11-21,EXXO34,AUTOENCODER,86.46711730957031,85.40467949909373,86.0232789585357,84.0552085844309,84.74169362014688,1.062437810476581,1.7254236894234367,False,True,2024,0.6629858789468557
2025-09-25,EXXO34,AUTOENCODER,76.88829040527344,75.87381174677364,75.73052361144755,75.86784730106126,75.21434538121893,1.0144786584997971,1.673945024054504,False,False,2025,0.6594663655547068
2025-04-22,EXXO34,AUTOENCODER,75.77162170410156,76.46066633783266,76.83146662582581,76.22176593467654,77.10925222398258,0.6890446337311005,1.3376305198810172,False,False,2025,0.6485858861499167
2023-01-11,EXXO34,AUTOENCODER,66.40959930419922,66.72391474561368,67.31201779133164,66.50886762652746,67.3665760073056,0.3143154414144646,0.9569767031063776,False,True,2023,0.642661261691913
2024-02-07,EXXO34,AUTOENCODER,60.43001174926758,59.90506508262729,59.50815949199546,60.093770376876286,59.26425184918589,0.5249466666402895,1.1657599000816887,False,False,2024,0.6408132334413992
2023-09-15,EXXO34,AUTOENCODER,67.28260803222656,66.90813909373492,67.72747885272139,67.83533625817734,68.29268119530145,0.3744689384916455,1.0100731630748925,False,False,2023,0.635604224583247
2024-06-04,EXXO34,AUTOENCODER,71.61202239990234,72.04946163448983,72.25865078618175,72.07515729583321,72.68056707620552,0.4374392345874867,1.0685446763031765,False,False,2024,0.6311054417156898
2022-11-09,EXXO34,AUTOENCODER,64.5269546508789,65.22249611143525,64.52086570320313,66.96597756160807,65.85306872377336,0.6955414605563419,1.3261140728944554,False,True,2022,0.6305726123381135
2022-12-16,EXXO34,AUTOENCODER,64.59648895263672,64.90036405589979,64.31206071383303,64.75285665772493,63.680223413912,0.3038751032630671,0.9162655387247156,False,True,2022,0.6123904354616485
2025-09-17,EXXO34,AUTOENCODER,75.91439056396484,76.02829169992151,75.76388962508328,75.86738141206854,75.19111399183922,0.1139011359566666,0.7232765721256271,False,False,2025,0.6093754361689605
2023-07-07,EXXO34,AUTOENCODER,59.06727600097656,59.852722170744414,60.31271109136679,59.74277364049911,60.4616129864444,0.7854461697678516,1.394336985467838,False,True,2023,0.6088908156999864
2025-12-18,EXXO34,AUTOENCODER,81.0999984741211,81.10603398408375,80.75027797561704,81.32624075549344,80.51460040452385,0.0060355099626576,0.5853980695972467,False,False,2025,0.5793625596345892
2024-02-19,EXXO34,AUTOENCODER,61.11434173583984,60.88102176335087,61.0248354365869,61.5090240124553,61.92614537253443,0.2333199724889638,0.8118036366945915,False,False,2024,0.5784836642056277
2023-07-26,EXXO34,AUTOENCODER,58.27745819091797,58.33305446023974,58.33305446023974,58.71900168200716,58.91151855789207,0.0555962693217679,0.6340603669740972,False,False,2023,0.5784640976523293
2021-11-08,EXXO34,AUTOENCODER,40.11824417114258,40.21493731340999,40.5074617274823,39.53145655259625,39.445168344284106,0.0966931422674122,0.6730758268584722,False,True,2021,0.57638268459106
2025-09-29,EXXO34,AUTOENCODER,75.08955383300781,76.25308502942619,75.63196989597758,77.4558384345577,76.82853960749215,1.1635311964183757,1.738985774484334,False,True,2025,0.5754545780659583
2022-12-20,EXXO34,AUTOENCODER,64.24496459960938,64.67219642729492,65.208339487875,64.47413179602428,65.23938570795721,0.4272318276855458,0.9944211083478364,False,True,2022,0.5671892806622906
2021-04-28,EXXO34,AUTOENCODER,33.18347930908203,33.51717287738498,33.86980872144347,33.50728758937346,34.082637107150475,0.333693568302948,0.899157798068444,False,True,2021,0.5654642297654959
2021-09-23,EXXO34,AUTOENCODER,33.345550537109375,32.87837265430656,33.14074101391625,32.35697804910341,32.314154712078825,0.4671778828028152,1.0313958250305504,False,True,2021,0.5642179422277351
2023-10-04,EXXO34,AUTOENCODER,67.63249206542969,68.78865558828852,68.33774086041825,70.2509583524231,69.35252746951512,1.156163522858833,1.7200354040854364,False,True,2023,0.5638718812266035
2022-07-11,EXXO34,AUTOENCODER,52.02480697631836,51.26702190972839,51.08672060545653,51.27807552083203,50.70980935390784,0.7577850665899746,1.314997622410516,False,False,2022,0.5572125558205414
2021-12-16,EXXO34,AUTOENCODER,39.02734756469727,38.91914841480218,38.91914841480218,38.4544853029487,38.36622975049782,0.1081991498950927,0.66111781419945,False,False,2021,0.5529186643043573
2024-02-27,EXXO34,AUTOENCODER,61.53582382202149,61.40681650318487,61.53741144137345,62.137931253313376,62.21282624844613,0.1290073188366207,0.6770024264246359,False,False,2024,0.5479951075880152
2025-03-05,EXXO34,AUTOENCODER,74.08387756347656,78.94981042375537,78.53295805715646,79.8918375605244,79.48823896661531,4.865932860278804,5.404361403138751,False,True,2025,0.5384285428599469
2026-03-06,EXXO34,AUTOENCODER,98.63999938964844,99.14346849214596,100.27074740381644,98.94452043610384,99.6815554578904,0.5034691024975331,1.0415560682419738,False,True,2026,0.5380869657444407
2021-02-01,EXXO34,AUTOENCODER,26.643983840942383,27.332689832896683,27.582528877427585,27.44855181258167,27.868855520326896,0.6887059919543006,1.2248716793845134,False,True,2021,0.5361656874302128
2023-11-17,EXXO34,AUTOENCODER,61.220001220703125,61.15457990622775,61.692451141635885,59.7759575710435,60.61876338169161,0.0654213144753725,0.6012378390115174,False,True,2023,0.5358165245361449
2023-06-09,EXXO34,AUTOENCODER,61.540164947509766,61.68601653607101,61.68601653607101,62.27899312802345,62.21780021373655,0.1458515885612428,0.6776352662267868,False,False,2023,0.531783677665544
2022-02-25,EXXO34,AUTOENCODER,44.81570053100586,45.12915378831213,45.58146884375217,43.53719566135632,43.97356627813577,0.3134532573062643,0.842134252870089,False,True,2022,0.5286809955638248
2022-03-21,EXXO34,AUTOENCODER,45.66120147705078,46.13810275587997,46.58403239073138,44.561911556202,44.66185034749867,0.4769012788291888,0.9993511295521104,False,True,2022,0.5224498507229216
2022-09-29,EXXO34,AUTOENCODER,54.69147491455078,54.05551121330279,53.51752029478749,54.28216958171044,53.53932648299123,0.635963701247988,1.152148431559553,False,True,2022,0.516184730311565
2025-03-17,EXXO34,AUTOENCODER,79.20597839355469,78.85361194252755,78.99404305944516,78.6119666487537,78.33851222434663,0.3523664510271374,0.8674661692080576,False,False,2025,0.5150997181809203
2024-11-28,EXXO34,AUTOENCODER,86.203857421875,85.91592708860207,85.7451009627222,85.5319967582383,85.4019362583667,0.287930333272925,0.8019211635082968,False,False,2024,0.5139908302353717
2024-10-22,EXXO34,AUTOENCODER,83.65058135986328,83.62905004797699,84.37905457764033,83.44791621007128,84.18414325912279,0.0215313118862923,0.5335618992595101,False,True,2024,0.5120305873732178
2025-02-25,EXXO34,AUTOENCODER,77.62616729736328,77.83515663536934,77.20736254036844,78.54781222829978,78.34659633458003,0.208989338006063,0.7204290372167463,False,True,2025,0.5114396992106833
2024-11-27,EXXO34,AUTOENCODER,85.20930480957031,85.96297121581233,85.96638819714587,84.46145269779194,83.95080082858176,0.7536664062420186,1.25850398098855,False,False,2024,0.5048375747465315
2022-01-26,EXXO34,AUTOENCODER,44.861427307128906,44.58896410277549,44.98571829400536,45.649374303505255,45.62671018435383,0.2724632043534143,0.7652828772249265,False,True,2022,0.4928196728715122
2023-11-20,EXXO34,AUTOENCODER,60.43952560424805,61.00592500458464,61.6548549577901,61.257260430264,61.496911963158894,0.5663994003365929,1.057386358910847,False,True,2023,0.4909869585742541
2025-10-22,EXXO34,AUTOENCODER,77.24604797363281,76.63061956774118,77.2314302654563,75.73395367494126,76.14200832353154,0.6154284058916346,1.1040396501012708,False,True,2025,0.4886112442096362
2023-02-17,EXXO34,AUTOENCODER,67.2035140991211,69.43986435775219,68.95902262359273,70.39881171369838,69.92525377689523,2.2363502586310915,2.7217396777741385,False,True,2023,0.485389419143047
2023-12-21,EXXO34,AUTOENCODER,58.85953140258789,58.97761008185984,59.02909979530827,59.18379349292234,59.46256952928252,0.1180786792719459,0.6030381266946279,False,False,2023,0.48495944742268193
2021-04-09,EXXO34,AUTOENCODER,33.92951202392578,34.10925531028386,33.99559908348473,32.9262311801584,33.27017307587158,0.1797432863580752,0.6593389480541987,False,False,2021,0.47959566169612344
2023-05-02,EXXO34,AUTOENCODER,64.5000991821289,68.10949792245526,67.54709239825173,68.82916205957878,68.58805772226033,3.609398740326355,4.0879585401314245,False,True,2023,0.47855979980506946
2023-08-22,EXXO34,AUTOENCODER,63.00828552246094,63.52510499602988,63.52510499602988,64.00963500571967,64.00319476984735,0.516819473568944,0.994909247386417,False,False,2023,0.478089773817473
2021-11-24,EXXO34,AUTOENCODER,39.59251403808594,39.76932345303541,39.5899186013715,39.43341609497058,38.94023242954654,0.1768094149494743,0.652281608539397,False,True,2021,0.47547219358992265
2022-07-14,EXXO34,AUTOENCODER,51.18891906738281,51.14002649986293,50.65533693928117,51.78030124262686,51.711780895405006,0.0488925675198856,0.5228618280221937,False,True,2022,0.47396926050230814
2024-07-23,EXXO34,AUTOENCODER,76.56473541259766,76.53643328322448,76.04557196417475,77.25132146641623,77.06069013821045,0.0283021293731735,0.4959547256127905,False,True,2024,0.467652596239617
2023-06-27,EXXO34,AUTOENCODER,59.23652267456055,59.02130054788489,58.64751058664633,58.65366144129396,58.5569273825508,0.2152221266756555,0.6795952920097434,False,True,2023,0.46437316533408796
2023-05-26,EXXO34,AUTOENCODER,61.44614028930664,61.81751359114276,61.76766257317157,62.20865565853523,62.27720529013492,0.3713733018361154,0.831065000828282,False,False,2023,0.45969169899216666
2021-11-05,EXXO34,AUTOENCODER,39.27549743652344,40.15839587569718,40.47588385433574,40.02138872925826,40.6177562250152,0.8828984391737436,1.3422587884917618,False,True,2021,0.4593603493180183
2025-12-11,EXXO34,AUTOENCODER,80.47000122070312,79.75555074115437,79.94394998907816,81.22210893500859,81.64329726242464,0.7144504795487592,1.173296041721514,False,False,2025,0.45884556217275474
2023-01-30,EXXO34,AUTOENCODER,67.06639099121094,67.08497506829121,66.50593179692105,68.15005701094987,67.54319967103875,0.0185840770802769,0.4768086798278119,False,True,2023,0.45822460274753496
2021-04-05,EXXO34,AUTOENCODER,34.29187774658203,34.12594235441961,33.83788169487324,35.61550213489617,34.9131495573416,0.1659353921624244,0.6212718107595663,False,True,2021,0.4553364185971419
2024-06-05,EXXO34,AUTOENCODER,72.0263442993164,72.11667932359876,71.98181385891354,71.81460474091205,71.49649057239135,0.0903350242823535,0.5298537269250545,False,False,2024,0.439518702642701
2021-10-18,EXXO34,AUTOENCODER,38.037715911865234,37.87118604869295,37.73462905261744,37.67169405067354,37.43384555367679,0.1665298631722862,0.6038703581884448,False,True,2021,0.43734049501615857
2021-09-15,EXXO34,AUTOENCODER,32.51597595214844,32.40446937196512,32.663292291206666,31.747804400996024,31.98006186185025,0.1115065801833168,0.5359140902981885,False,True,2021,0.42440751011487166
2025-10-24,EXXO34,AUTOENCODER,77.11685943603516,77.03862598753278,77.89178915813795,77.48302241650056,77.61800983667247,0.0782334485023739,0.5011504006373144,False,False,2025,0.4229169521349405
2021-02-16,EXXO34,AUTOENCODER,29.027013778686523,28.648887372153556,28.89419799676857,29.842138776355277,29.826322600055,0.3781264065329708,0.7993088213684736,False,True,2021,0.4211824148355028
2022-07-06,EXXO34,AUTOENCODER,51.16620635986328,51.20723644975374,50.748045621590656,51.802165252507486,51.62444303718716,0.0410300898904552,0.4582366773238817,False,True,2022,0.4172065874334265
