,Pred,Real,Pred_Impact,Impact_Metadata
2022-03-07,12.408813907519201,11.590351104736328,12.408813907519201,
2022-03-08,12.326680571216881,11.830904006958008,12.326680571216881,
2022-03-09,12.1182587168864,11.867352485656738,12.1182587168864,
2022-03-10,11.923311144000506,12.282856941223145,11.923311144000506,
2022-03-11,11.76640133089134,11.841838836669922,11.76640133089134,
2022-03-14,11.709297795958404,11.615863800048828,11.709297795958404,
2022-03-15,11.665305651986186,11.33521842956543,11.665305651986186,
2022-03-16,11.541975480293926,11.236808776855469,11.541975480293926,
2022-03-17,11.40187564847565,10.93793773651123,11.40187564847565,
2022-03-18,11.165402535051383,11.156622886657717,11.165402535051383,
2022-03-21,11.034163279214281,11.57577133178711,11.034163279214281,
2022-03-22,11.048355452703047,11.524744987487791,11.048355452703047,
2022-03-23,11.141594202013577,11.681468963623049,11.141594202013577,
2022-03-24,11.266293978490976,11.816326141357422,11.266293978490976,
2022-03-25,11.391130058036593,11.772588729858398,11.391130058036593,
2022-03-27,11.482024482228494,11.772588729858398,11.482024482228494,
2022-03-28,11.56262824390677,11.517455101013184,11.56262824390677,
2022-03-29,11.5348114611522,11.772588729858398,11.5348114611522,
2022-03-30,11.480236326221016,12.024080276489258,11.480236326221016,
2022-03-31,11.477833710722733,12.19173526763916,11.477833710722733,
2022-04-01,11.486929639590185,12.031367301940918,11.486929639590185,
2022-04-03,11.545476409261509,12.031367301940918,11.545476409261509,
2022-04-04,11.630411628249076,11.918380737304688,11.630411628249076,
2022-04-05,11.716257141361039,11.80539321899414,11.716257141361039,
2022-04-06,11.765141732762542,11.794458389282228,11.765141732762542,
2022-04-07,11.748567542631461,12.406777381896973,11.748567542631461,
2022-04-08,11.685178726986946,12.468738555908203,11.685178726986946,
2022-04-10,11.74996870311085,12.468738555908203,11.74996870311085,
2022-04-11,11.86369674000707,12.37397575378418,11.86369674000707,
2022-04-12,11.975856634208496,12.33752727508545,11.975856634208496,
2022-04-13,12.06876229563528,12.599949836730955,12.06876229563528,
2022-04-14,12.116895686204229,12.468467712402344,12.116895686204229,
2022-04-17,12.264766546005005,12.468467712402344,12.264766546005005,
2022-04-18,12.435730476440595,12.249162673950195,12.435730476440595,
2022-04-19,12.459116752067812,12.61998462677002,12.459116752067812,
2022-04-20,12.421801267070576,12.67979621887207,12.421801267070576,
2022-04-21,12.440980555071375,12.67979621887207,12.440980555071375,
2022-04-22,12.499319144815358,12.185364723205566,12.499319144815358,
2022-04-24,12.456270165482378,12.185364723205566,12.456270165482378,
2022-04-25,12.349857790369695,12.005934715270996,12.349857790369695,
2022-04-26,12.18947641261954,11.985998153686523,12.18947641261954,
2022-04-27,12.045281791198844,11.985998153686523,12.045281791198844,
2022-04-28,11.972327217461382,12.065744400024414,11.972327217461382,
2022-04-29,11.96060120913293,12.073719024658203,11.96060120913293,
