Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-17 00:00:00-03:00,6.860980069738664,7.208421579836921,6.829031321162074,7.042687892913818,19975500,0.0,0.0
2020-11-18 00:00:00-03:00,7.128550157799358,7.380146381772866,7.046681873953278,7.068646430969238,22399500,0.0,0.0
2020-11-19 00:00:00-03:00,7.607780269884698,9.185246467590332,7.587812361410164,9.185246467590332,161938000,0.0,0.0
2020-11-23 00:00:00-03:00,8.789882059557515,9.36495861578921,8.586209667976725,9.287083625793455,47696500,0.0,0.0
2020-11-24 00:00:00-03:00,9.2830904134795,9.534686171069842,9.00553632565583,9.045472145080566,37865000,0.0,0.0
2020-11-25 00:00:00-03:00,9.047468781210886,9.84019522420406,9.045472133064058,9.584606170654297,47446000,0.0,0.0
2020-11-26 00:00:00-03:00,9.45880781790833,10.07981014251709,9.38692372388246,10.07981014251709,29322500,0.0,0.0
2020-11-27 00:00:00-03:00,10.039873481298947,10.736754089940016,9.96000184923627,10.333402633666992,38553500,0.0,0.0
2020-11-30 00:00:00-03:00,10.309441573432524,10.519104858238444,9.842191640843902,10.01791000366211,22847500,0.0,0.0
2020-12-01 00:00:00-03:00,10.18563991657573,10.68284147723609,10.18563991657573,10.672857284545898,29599000,0.0,0.0
2020-12-02 00:00:00-03:00,10.606963220522603,10.618944061417052,10.129730041449768,10.1616792678833,26202000,0.0,0.0
2020-12-03 00:00:00-03:00,10.283483151447378,10.5031306269241,10.001934824705986,10.30345058441162,25346000,0.0,0.0
2020-12-04 00:00:00-03:00,10.455207021155918,11.7810774833549,10.455207021155918,11.138110160827637,65127000,0.0,0.0
2020-12-07 00:00:00-03:00,11.10416482372272,11.527484696314144,10.864549909291162,11.086194038391112,30632500,0.0,0.0
2020-12-08 00:00:00-03:00,11.088190524183531,11.299850457380384,10.716787317037737,10.782681465148926,20991500,0.0,0.0
2020-12-09 00:00:00-03:00,10.85855917119448,11.279882364857649,10.672856626331576,10.872536659240724,30584000,0.0,0.0
2020-12-10 00:00:00-03:00,11.068222609439523,11.761108982438676,10.86654592553057,11.533474922180176,40956500,0.0,0.0
2020-12-11 00:00:00-03:00,11.421654271006334,11.451606848220178,10.928446972816271,11.122136116027832,24979500,0.0,0.0
2020-12-14 00:00:00-03:00,11.335792438023732,11.421654015203456,10.922455831892826,11.082200050354004,21517500,0.0,0.0
2020-12-15 00:00:00-03:00,11.082200480415148,11.417661162268232,11.058238799108851,11.090187072753906,21522000,0.0,0.0
2020-12-16 00:00:00-03:00,11.022296409761712,11.355760447542108,10.818624020497795,11.211991310119627,35612000,0.0,0.0
